Date,Close,Open,High,Low,Change,Volume
2021-03-04,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-03,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-02,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-01,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-26,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-25,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-24,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-23,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-22,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-19,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-18,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-17,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-09,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-08,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-05,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-04,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-03,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-02,1.6,1.6,1.6,1.6,0.0,0.0
2021-02-01,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-29,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-28,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-27,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-26,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-25,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-22,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-21,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-20,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-19,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-18,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-15,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-14,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-13,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-12,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-11,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-08,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-07,1.6,1.6,1.6,1.6,0.0,0.0
2021-01-06,1.6,1.6,1.6,1.6,0.0,0.0
