Date,Close,Open,High,Low,Change,Volume
2020-10-26,7.68,7.5,7.69,7.2,-0.01,340.0
2020-10-23,7.69,8.12,8.12,7.5,0.0,1970.0
2020-10-22,7.69,7.68,7.69,6.69,0.5,6250.0
2020-10-21,7.19,6.8,7.19,6.7,0.39,9710.0
2020-10-20,6.8,7.65,7.65,6.68,-0.38,35700.0
2020-10-19,7.18,7.76,7.76,7.18,-0.54,50100.0
2020-10-16,7.72,7.72,8.2,7.72,-0.58,51160.0
2020-10-15,8.3,8.3,8.3,8.3,-0.1,300.0
2020-10-14,8.4,8.4,8.4,8.4,0.0,0.0
2020-10-13,8.4,8.4,8.4,8.4,0.0,200.0
2020-10-12,8.4,8.6,8.6,8.4,-0.2,1050.0
2020-10-09,8.6,8.6,8.6,8.6,0.0,0.0
2020-10-08,8.6,8.6,8.6,8.6,0.0,0.0
2020-10-07,8.6,8.6,8.6,8.6,0.0,0.0
2020-10-06,8.6,8.5,8.8,8.5,0.1,1410.0
2020-10-05,8.5,8.6,8.6,8.5,-0.1,700.0
2020-10-02,8.6,8.8,8.8,8.6,0.1,220.0
2020-10-01,8.5,8.4,8.5,8.4,0.0,320.0
2020-09-30,8.5,8.5,8.5,8.5,0.0,0.0
2020-09-29,8.5,8.4,8.5,8.4,-0.3,230.0
2020-09-28,8.8,8.3,8.8,8.3,0.0,220.0
2020-09-25,8.8,8.8,8.8,8.8,0.0,0.0
2020-09-24,8.8,7.87,8.8,7.87,0.35,36000.0
2020-09-23,8.45,8.25,8.45,8.25,0.15,490.0
2020-09-22,8.3,8.5,8.5,8.3,0.1,130.0
2020-09-21,8.2,8.9,8.9,8.2,-0.45,750.0
2020-09-18,8.65,8.65,8.65,8.65,0.0,0.0
2020-09-17,8.65,8.74,8.75,8.65,0.26,2060.0
2020-09-16,8.39,8.58,8.58,8.39,0.0,150.0
2020-09-15,8.39,8.39,8.39,8.39,0.0,0.0
2020-09-14,8.39,8.4,8.4,7.74,0.11,2130.0
2020-09-11,8.28,7.54,8.28,7.54,0.18,1850.0
2020-09-10,8.1,8.29,8.29,7.71,-0.19,7990.0
2020-09-09,8.29,8.3,8.3,8.29,0.0,160.0
2020-09-08,8.29,7.9,8.34,7.9,0.29,610.0
2020-09-07,8.0,7.3,8.33,7.3,0.2,29700.0
2020-09-04,7.8,7.35,7.8,7.35,-0.09,130.0
2020-09-03,7.89,7.6,7.9,7.4,0.49,18740.0
2020-09-01,7.4,7.5,7.5,7.4,-0.05,2110.0
2020-08-31,7.45,7.45,7.45,7.45,0.0,0.0
2020-08-28,7.45,7.1,7.45,7.1,0.0,30.0
2020-08-27,7.45,7.8,7.8,7.15,-0.05,680.0
2020-08-26,7.5,7.35,7.5,7.35,0.25,3020.0
2020-08-25,7.25,7.1,7.3,7.1,0.0,7920.0
2020-08-24,7.25,7.04,7.25,7.04,0.25,170.0
2020-08-21,7.0,7.0,7.25,7.0,-0.2,140.0
2020-08-20,7.2,7.15,7.3,7.15,0.15,5330.0
2020-08-19,7.05,6.95,7.05,6.95,0.0,1520.0
2020-08-18,7.05,7.09,7.09,6.96,-0.05,1460.0
2020-08-17,7.1,7.14,7.14,7.09,0.0,7020.0
2020-08-14,7.1,7.0,7.1,7.0,-0.1,40.0
2020-08-13,7.2,7.3,7.35,7.1,0.05,28800.0
2020-08-12,7.15,6.89,7.15,6.89,0.26,51420.0
2020-08-11,6.89,6.75,6.89,6.75,0.02,6560.0
2020-08-10,6.87,6.88,6.88,6.8,-0.02,14500.0
2020-08-07,6.89,6.89,6.89,6.89,0.02,5000.0
2020-08-06,6.87,6.65,6.88,6.65,-0.07,18780.0
2020-08-05,6.94,6.94,6.94,6.7,0.05,6550.0
2020-08-04,6.89,6.87,6.89,6.61,0.01,10180.0
2020-08-03,6.88,6.89,6.89,6.87,-0.01,6000.0
2020-07-31,6.89,6.95,6.95,6.89,-0.06,7010.0
2020-07-30,6.95,6.99,6.99,6.94,-0.05,13110.0
2020-07-29,7.0,6.71,7.01,6.55,-0.03,17120.0
2020-07-28,7.03,7.04,7.04,7.03,0.0,6000.0
2020-07-27,7.03,7.11,7.11,7.03,-0.08,3500.0
2020-07-24,7.11,7.15,7.15,7.11,-0.01,5000.0
2020-07-23,7.12,7.15,7.15,7.11,0.01,6000.0
2020-07-22,7.11,7.15,7.15,7.11,0.01,13000.0
2020-07-21,7.1,7.2,7.2,7.1,0.0,11910.0
2020-07-20,7.1,7.0,7.15,7.0,0.1,2300.0
2020-07-17,7.0,6.73,7.2,6.73,-0.22,6050.0
2020-07-16,7.22,6.7,7.25,6.7,0.02,6250.0
2020-07-15,7.2,7.3,7.3,7.2,0.2,3050.0
2020-07-14,7.0,7.32,7.32,7.0,0.15,1010.0
2020-07-13,7.45,7.7,7.7,7.45,0.15,1080.0
2020-07-10,7.3,7.7,7.7,7.3,-0.2,50.0
2020-07-09,7.5,7.79,7.79,7.2,0.1,3870.0
2020-07-08,7.4,7.4,7.4,7.4,0.03,3600.0
2020-07-07,7.37,7.37,7.37,7.35,0.07,2620.0
2020-07-06,7.3,7.3,7.3,7.3,0.0,0.0
2020-07-03,7.3,7.3,7.3,7.3,0.0,2000.0
2020-07-02,7.3,7.3,7.3,7.3,0.05,3100.0
2020-07-01,7.25,7.24,7.25,7.24,-0.05,2900.0
2020-06-30,7.3,7.3,7.3,7.3,0.18,300.0
2020-06-29,7.12,7.26,7.26,7.12,-0.15,160.0
2020-06-26,7.27,7.27,7.27,6.81,-0.01,110.0
2020-06-25,7.28,7.3,7.3,7.0,-0.01,1070.0
2020-06-24,7.29,6.95,7.29,6.95,0.34,950.0
2020-06-23,6.95,7.0,7.4,6.95,-0.34,1970.0
2020-06-22,7.29,6.9,7.4,6.9,0.0,2460.0
2020-06-19,7.29,7.5,7.5,6.85,0.0,2910.0
2020-06-18,7.29,7.3,7.3,7.29,-0.01,700.0
2020-06-17,7.3,7.3,7.3,7.3,-0.1,1000.0
2020-06-16,7.4,7.55,7.55,7.07,0.34,2050.0
2020-06-15,7.06,6.6,7.06,6.6,0.46,2300.0
2020-06-12,6.6,7.0,7.0,6.6,-0.4,6010.0
2020-06-11,7.0,7.0,7.16,6.61,0.3,3950.0
2020-06-10,6.7,6.7,6.7,6.7,0.0,0.0
2020-06-09,6.7,6.7,6.7,6.7,0.05,20.0
2020-06-08,6.65,7.0,7.0,6.65,-0.35,8000.0
2020-06-05,7.0,7.0,7.0,7.0,0.0,0.0
2020-06-04,7.0,6.55,7.41,6.55,0.07,770.0
2020-06-03,6.93,6.93,6.93,6.93,-0.52,4500.0
