Date,Close,Open,High,Low,Change,Volume
2021-02-23,23.3,23.3,23.3,23.3,0.8,100.0
2021-02-22,22.5,22.5,22.5,22.5,0.9,110.0
2021-02-19,21.6,21.6,21.6,21.6,0.1,100.0
2021-02-18,21.5,22.9,22.9,21.5,-1.4,1193.0
2021-02-17,22.9,22.9,22.9,22.9,0.0,0.0
2021-02-09,22.9,22.9,22.9,22.9,0.0,0.0
2021-02-08,22.9,22.9,22.9,22.9,0.0,0.0
2021-02-05,22.9,23.5,23.5,21.1,0.6,500.0
2021-02-04,22.3,22.3,22.3,22.3,-0.2,100.0
2021-02-03,22.5,21.2,22.5,21.2,-0.1,200.0
2021-02-02,22.6,21.2,22.6,21.0,-0.1,3400.0
2021-02-01,22.7,21.0,22.7,21.0,-0.1,2100.0
2021-01-29,22.8,22.8,22.8,22.7,2.0,1500.0
2021-01-28,20.8,20.8,20.8,20.8,-2.1,600.0
2021-01-27,22.9,22.9,22.9,22.9,0.0,0.0
2021-01-26,22.9,22.9,22.9,22.9,0.0,0.0
2021-01-25,22.9,22.9,22.9,22.9,0.0,0.0
2021-01-22,22.9,22.9,22.9,22.9,0.0,400.0
2021-01-21,22.9,22.2,22.9,22.2,0.7,2700.0
2021-01-20,22.2,22.2,22.2,22.2,0.1,500.0
2021-01-19,22.1,22.1,22.1,22.1,0.0,1200.0
2021-01-18,22.1,21.5,22.1,21.5,-0.4,3200.0
2021-01-15,22.5,22.5,22.5,22.5,0.3,4500.0
2021-01-14,22.2,23.0,23.0,22.2,-1.1,5609.0
2021-01-13,23.3,23.3,23.3,23.3,0.0,1528.0
2021-01-12,23.3,23.1,23.3,23.1,0.2,1500.0
2021-01-11,23.1,24.5,24.5,23.1,0.0,1440.0
2021-01-08,23.1,23.1,23.1,23.1,-2.2,100.0
2021-01-07,25.3,25.3,25.3,25.3,2.2,100.0
2021-01-06,23.1,23.1,23.1,22.3,0.1,947.0
2021-01-05,23.0,22.2,23.8,22.2,-0.8,1000.0
2021-01-04,23.8,29.0,29.0,23.8,-2.6,9825.0
2020-12-31,26.4,26.4,26.4,26.4,0.0,45.0
2020-12-30,26.4,26.4,26.4,26.4,2.4,125.0
2020-12-29,24.0,23.9,25.0,23.9,-2.5,1200.0
2020-12-28,26.5,26.5,26.5,26.5,2.4,100.0
2020-12-25,24.1,24.1,24.1,24.1,0.0,0.0
2020-12-24,24.1,24.1,24.1,24.1,0.0,0.0
2020-12-23,24.1,24.1,24.1,24.1,0.0,46.0
2020-12-22,24.1,24.2,24.2,24.1,2.1,500.0
2020-12-21,22.0,23.0,23.0,22.0,-1.5,500.0
2020-12-18,23.5,23.5,23.5,23.5,0.0,0.0
2020-12-17,23.5,23.5,23.5,23.5,0.0,0.0
2020-12-16,23.5,23.0,23.5,23.0,-0.7,600.0
2020-12-15,24.2,24.2,24.2,24.2,0.0,0.0
2020-12-14,24.2,24.2,24.2,24.2,0.0,0.0
2020-12-11,24.2,24.2,24.2,24.2,0.0,0.0
2020-12-10,24.2,24.2,24.2,24.2,0.0,0.0
2020-12-09,24.2,24.2,24.2,24.2,2.2,100.0
2020-12-08,22.0,22.0,22.0,22.0,-1.4,125.0
2020-12-07,23.4,23.4,23.4,23.4,0.0,0.0
2020-12-04,23.4,23.4,23.4,23.4,0.0,0.0
2020-12-03,23.4,23.4,23.4,23.4,0.0,0.0
2020-12-02,23.4,23.4,23.4,23.4,-2.5,300.0
2020-12-01,25.9,25.9,25.9,25.9,2.0,100.0
2020-11-30,23.9,23.9,23.9,23.9,0.0,0.0
2020-11-27,23.9,23.9,23.9,23.9,1.9,100.0
2020-11-26,22.0,22.0,22.0,22.0,0.0,0.0
2020-11-25,22.0,22.0,22.0,22.0,0.0,25.0
2020-11-24,22.0,22.0,22.0,22.0,0.0,0.0
2020-11-23,22.0,22.0,22.0,22.0,0.0,600.0
2020-11-20,22.0,22.0,22.0,22.0,0.0,1408.0
2020-11-19,22.0,22.0,22.0,22.0,-1.0,843.0
2020-11-18,23.0,23.0,23.0,23.0,0.0,0.0
2020-11-17,23.0,23.0,23.0,23.0,0.0,1200.0
2020-11-16,23.0,23.0,23.0,23.0,-2.3,1000.0
2020-11-13,25.3,25.3,25.3,25.3,0.0,0.0
2020-11-12,25.3,25.3,25.3,25.3,0.0,0.0
2020-11-11,25.3,25.3,25.3,25.3,0.0,0.0
2020-11-10,25.3,25.3,25.3,25.3,0.0,0.0
2020-11-09,25.3,25.3,25.3,25.3,2.3,100.0
2020-11-06,23.0,23.0,23.0,23.0,0.0,0.0
2020-11-05,23.0,23.0,23.0,23.0,-2.3,2010.0
2020-11-04,25.3,25.3,25.3,25.3,0.0,0.0
2020-11-03,25.3,25.3,25.3,25.3,0.0,0.0
2020-11-02,25.3,25.3,25.3,25.3,0.0,0.0
2020-10-30,25.3,25.3,25.3,25.3,0.0,0.0
2020-10-29,25.3,25.3,25.3,25.3,0.0,0.0
2020-10-28,25.3,25.3,25.3,25.3,0.0,0.0
2020-10-27,25.3,25.3,25.3,25.3,2.3,100.0
2020-10-26,23.0,23.0,23.0,23.0,0.0,0.0
2020-10-23,23.0,23.0,23.0,23.0,0.0,1000.0
2020-10-22,23.0,23.0,23.0,23.0,0.0,0.0
2020-10-21,23.0,23.0,23.0,23.0,0.0,68.0
2020-10-20,23.0,23.0,23.0,23.0,0.0,0.0
2020-10-19,23.0,23.0,23.0,23.0,-2.3,120.0
2020-10-16,25.3,25.3,25.3,25.3,2.3,100.0
2020-10-15,23.0,23.0,23.0,23.0,0.0,1200.0
2020-10-14,23.0,23.0,23.0,23.0,0.0,0.0
2020-10-13,23.0,23.0,23.0,23.0,0.0,0.0
2020-10-12,23.0,23.0,23.0,23.0,0.0,0.0
2020-10-09,23.0,23.0,23.0,23.0,0.0,1100.0
2020-10-08,23.0,23.0,23.0,23.0,-1.0,100.0
2020-10-07,24.0,23.0,24.0,23.0,1.0,800.0
2020-10-06,23.0,23.0,23.0,23.0,-1.2,500.0
2020-10-05,24.2,24.2,24.2,24.2,0.0,0.0
2020-10-02,24.2,24.2,24.2,24.2,0.0,25.0
2020-10-01,24.2,24.2,24.2,24.2,0.0,0.0
2020-09-30,24.2,24.2,24.2,24.2,2.2,100.0
2020-09-29,22.0,22.0,22.0,22.0,-1.0,150.0
2020-09-28,23.0,23.0,23.0,23.0,-0.9,1000.0
